2026-04-11 17:01:02 | INFO | Starting method=badge seed=2 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_resnet18_cifar100/cifar100_resnet18_badge_b100_r20/seed_2 | GPU MB alloc/reserved=0.0/0.0
2026-04-11 17:01:12 | INFO | [Round 0] epoch=20/80 loss=1.3532 acc=63.80 val_acc=nan data_t=0.0113s batch_t=0.0969s epoch_t=00:00.43 lr=0.000855 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:12 | INFO | [Round 0] Epoch 20/80 time=00:00.43 avg=00:00.43 ETA=00:25.84 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:12 | INFO | [Round 0] epoch=21/80 loss=1.3014 acc=64.60 val_acc=nan data_t=0.0093s batch_t=0.0977s epoch_t=00:00.43 lr=0.000841 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:12 | INFO | [Round 0] Epoch 21/80 time=00:00.43 avg=00:00.43 ETA=00:25.40 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:13 | INFO | [Round 0] epoch=22/80 loss=1.1096 acc=73.80 val_acc=nan data_t=0.0145s batch_t=0.0965s epoch_t=00:00.44 lr=0.000826 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:13 | INFO | [Round 0] Epoch 22/80 time=00:00.44 avg=00:00.43 ETA=00:25.01 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:13 | INFO | [Round 0] epoch=23/80 loss=0.9700 acc=77.20 val_acc=nan data_t=0.0134s batch_t=0.0878s epoch_t=00:00.41 lr=0.000811 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:13 | INFO | [Round 0] Epoch 23/80 time=00:00.41 avg=00:00.43 ETA=00:24.51 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:14 | INFO | [Round 0] epoch=24/80 loss=0.9501 acc=75.40 val_acc=nan data_t=0.0078s batch_t=0.0962s epoch_t=00:00.42 lr=0.000796 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:14 | INFO | [Round 0] Epoch 24/80 time=00:00.42 avg=00:00.43 ETA=00:24.05 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:14 | INFO | [Round 0] epoch=25/80 loss=0.8005 acc=81.20 val_acc=nan data_t=0.0097s batch_t=0.0974s epoch_t=00:00.43 lr=0.000780 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:14 | INFO | [Round 0] Epoch 25/80 time=00:00.43 avg=00:00.43 ETA=00:23.62 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] epoch=26/80 loss=0.7712 acc=82.40 val_acc=nan data_t=0.0128s batch_t=0.0961s epoch_t=00:00.44 lr=0.000764 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] Epoch 26/80 time=00:00.44 avg=00:00.43 ETA=00:23.20 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] epoch=27/80 loss=0.7291 acc=82.20 val_acc=nan data_t=0.0093s batch_t=0.0962s epoch_t=00:00.42 lr=0.000747 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] Epoch 27/80 time=00:00.42 avg=00:00.43 ETA=00:22.76 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] epoch=28/80 loss=0.6673 acc=87.60 val_acc=nan data_t=0.0093s batch_t=0.0990s epoch_t=00:00.43 lr=0.000730 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:15 | INFO | [Round 0] Epoch 28/80 time=00:00.43 avg=00:00.43 ETA=00:22.34 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:16 | INFO | [Round 0] epoch=29/80 loss=0.6086 acc=84.60 val_acc=nan data_t=0.0121s batch_t=0.0959s epoch_t=00:00.43 lr=0.000712 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:16 | INFO | [Round 0] Epoch 29/80 time=00:00.43 avg=00:00.43 ETA=00:21.91 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:16 | INFO | [Round 0] epoch=30/80 loss=0.5501 acc=88.40 val_acc=nan data_t=0.0148s batch_t=0.0746s epoch_t=00:00.36 lr=0.000694 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:16 | INFO | [Round 0] Epoch 30/80 time=00:00.36 avg=00:00.43 ETA=00:21.36 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] epoch=31/80 loss=0.4952 acc=89.20 val_acc=nan data_t=0.0096s batch_t=0.0844s epoch_t=00:00.38 lr=0.000676 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] Epoch 31/80 time=00:00.38 avg=00:00.43 ETA=00:20.86 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] epoch=32/80 loss=0.4193 acc=93.00 val_acc=nan data_t=0.0097s batch_t=0.0993s epoch_t=00:00.44 lr=0.000658 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] Epoch 32/80 time=00:00.44 avg=00:00.43 ETA=00:20.45 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] epoch=33/80 loss=0.3302 acc=94.60 val_acc=nan data_t=0.0067s batch_t=0.1086s epoch_t=00:00.46 lr=0.000639 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:17 | INFO | [Round 0] Epoch 33/80 time=00:00.46 avg=00:00.43 ETA=00:20.07 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:18 | INFO | [Round 0] epoch=34/80 loss=0.3177 acc=95.40 val_acc=nan data_t=0.0096s batch_t=0.1070s epoch_t=00:00.47 lr=0.000621 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:18 | INFO | [Round 0] Epoch 34/80 time=00:00.47 avg=00:00.43 ETA=00:19.70 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:18 | INFO | [Round 0] epoch=35/80 loss=0.2683 acc=96.60 val_acc=nan data_t=0.0149s batch_t=0.1087s epoch_t=00:00.49 lr=0.000602 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:18 | INFO | [Round 0] Epoch 35/80 time=00:00.49 avg=00:00.43 ETA=00:19.36 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] epoch=36/80 loss=0.2866 acc=94.60 val_acc=nan data_t=0.0128s batch_t=0.1064s epoch_t=00:00.48 lr=0.000582 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] Epoch 36/80 time=00:00.48 avg=00:00.43 ETA=00:18.98 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] epoch=37/80 loss=0.2317 acc=96.40 val_acc=nan data_t=0.0060s batch_t=0.0493s epoch_t=00:00.22 lr=0.000563 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] Epoch 37/80 time=00:00.22 avg=00:00.43 ETA=00:18.31 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] epoch=38/80 loss=0.2313 acc=96.80 val_acc=nan data_t=0.0112s batch_t=0.0712s epoch_t=00:00.33 lr=0.000544 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:19 | INFO | [Round 0] Epoch 38/80 time=00:00.33 avg=00:00.42 ETA=00:17.78 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:20 | INFO | [Round 0] epoch=39/80 loss=0.2437 acc=96.20 val_acc=nan data_t=0.0131s batch_t=0.0721s epoch_t=00:00.34 lr=0.000524 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:20 | INFO | [Round 0] Epoch 39/80 time=00:00.34 avg=00:00.42 ETA=00:17.27 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:20 | INFO | [Round 0] epoch=40/80 loss=0.1759 acc=97.20 val_acc=nan data_t=0.0061s batch_t=0.0755s epoch_t=00:00.33 lr=0.000505 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:20 | INFO | [Round 0] Epoch 40/80 time=00:00.33 avg=00:00.42 ETA=00:16.75 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] epoch=41/80 loss=0.1595 acc=98.20 val_acc=nan data_t=0.0127s batch_t=0.0848s epoch_t=00:00.39 lr=0.000486 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] Epoch 41/80 time=00:00.39 avg=00:00.42 ETA=00:16.31 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] epoch=42/80 loss=0.1339 acc=98.20 val_acc=nan data_t=0.0101s batch_t=0.0836s epoch_t=00:00.38 lr=0.000466 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] Epoch 42/80 time=00:00.38 avg=00:00.42 ETA=00:15.85 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] epoch=43/80 loss=0.1290 acc=98.80 val_acc=nan data_t=0.0066s batch_t=0.0715s epoch_t=00:00.31 lr=0.000447 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:21 | INFO | [Round 0] Epoch 43/80 time=00:00.31 avg=00:00.41 ETA=00:15.34 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] epoch=44/80 loss=0.1220 acc=98.80 val_acc=nan data_t=0.0121s batch_t=0.0705s epoch_t=00:00.33 lr=0.000428 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] Epoch 44/80 time=00:00.33 avg=00:00.41 ETA=00:14.86 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] epoch=45/80 loss=0.1195 acc=99.00 val_acc=nan data_t=0.0125s batch_t=0.0744s epoch_t=00:00.35 lr=0.000408 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] Epoch 45/80 time=00:00.35 avg=00:00.41 ETA=00:14.39 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] epoch=46/80 loss=0.0939 acc=99.40 val_acc=nan data_t=0.0124s batch_t=0.0733s epoch_t=00:00.34 lr=0.000389 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:22 | INFO | [Round 0] Epoch 46/80 time=00:00.34 avg=00:00.41 ETA=00:13.93 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] epoch=47/80 loss=0.1066 acc=99.00 val_acc=nan data_t=0.0080s batch_t=0.0710s epoch_t=00:00.32 lr=0.000371 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] Epoch 47/80 time=00:00.32 avg=00:00.41 ETA=00:13.46 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] epoch=48/80 loss=0.0848 acc=99.20 val_acc=nan data_t=0.0079s batch_t=0.0682s epoch_t=00:00.30 lr=0.000352 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] Epoch 48/80 time=00:00.30 avg=00:00.41 ETA=00:12.98 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] epoch=49/80 loss=0.0733 acc=99.20 val_acc=nan data_t=0.0067s batch_t=0.0542s epoch_t=00:00.24 lr=0.000334 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] Epoch 49/80 time=00:00.24 avg=00:00.40 ETA=00:12.47 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] epoch=50/80 loss=0.0720 acc=99.20 val_acc=nan data_t=0.0068s batch_t=0.0318s epoch_t=00:00.15 lr=0.000316 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] Epoch 50/80 time=00:00.15 avg=00:00.40 ETA=00:11.92 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] epoch=51/80 loss=0.0593 acc=99.60 val_acc=nan data_t=0.0137s batch_t=0.0340s epoch_t=00:00.19 lr=0.000298 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:23 | INFO | [Round 0] Epoch 51/80 time=00:00.19 avg=00:00.39 ETA=00:11.41 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] epoch=52/80 loss=0.0520 acc=100.00 val_acc=nan data_t=0.0140s batch_t=0.0315s epoch_t=00:00.18 lr=0.000280 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] Epoch 52/80 time=00:00.18 avg=00:00.39 ETA=00:10.90 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] epoch=53/80 loss=0.0547 acc=99.80 val_acc=nan data_t=0.0121s batch_t=0.0339s epoch_t=00:00.18 lr=0.000263 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] Epoch 53/80 time=00:00.18 avg=00:00.39 ETA=00:10.41 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] epoch=54/80 loss=0.0469 acc=100.00 val_acc=nan data_t=0.0091s batch_t=0.0318s epoch_t=00:00.16 lr=0.000246 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] Epoch 54/80 time=00:00.16 avg=00:00.38 ETA=00:09.91 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] epoch=55/80 loss=0.0474 acc=100.00 val_acc=nan data_t=0.0061s batch_t=0.0388s epoch_t=00:00.18 lr=0.000230 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] Epoch 55/80 time=00:00.18 avg=00:00.38 ETA=00:09.44 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] epoch=56/80 loss=0.0425 acc=99.80 val_acc=nan data_t=0.0131s batch_t=0.0405s epoch_t=00:00.21 lr=0.000214 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:24 | INFO | [Round 0] Epoch 56/80 time=00:00.21 avg=00:00.37 ETA=00:08.99 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] epoch=57/80 loss=0.0565 acc=99.40 val_acc=nan data_t=0.0102s batch_t=0.0403s epoch_t=00:00.20 lr=0.000199 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] Epoch 57/80 time=00:00.20 avg=00:00.37 ETA=00:08.55 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] epoch=58/80 loss=0.0552 acc=99.80 val_acc=nan data_t=0.0092s batch_t=0.0400s epoch_t=00:00.20 lr=0.000184 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] Epoch 58/80 time=00:00.20 avg=00:00.37 ETA=00:08.11 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] epoch=59/80 loss=0.0482 acc=99.60 val_acc=nan data_t=0.0100s batch_t=0.0339s epoch_t=00:00.18 lr=0.000169 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] Epoch 59/80 time=00:00.18 avg=00:00.37 ETA=00:07.67 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] epoch=60/80 loss=0.0348 acc=100.00 val_acc=nan data_t=0.0058s batch_t=0.0624s epoch_t=00:00.27 lr=0.000155 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] Epoch 60/80 time=00:00.27 avg=00:00.36 ETA=00:07.28 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] epoch=61/80 loss=0.0383 acc=99.80 val_acc=nan data_t=0.0133s batch_t=0.0346s epoch_t=00:00.19 lr=0.000142 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:25 | INFO | [Round 0] Epoch 61/80 time=00:00.19 avg=00:00.36 ETA=00:06.86 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] epoch=62/80 loss=0.0496 acc=99.80 val_acc=nan data_t=0.0110s batch_t=0.0619s epoch_t=00:00.29 lr=0.000129 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] Epoch 62/80 time=00:00.29 avg=00:00.36 ETA=00:06.48 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] epoch=63/80 loss=0.0358 acc=99.80 val_acc=nan data_t=0.0133s batch_t=0.0502s epoch_t=00:00.25 lr=0.000116 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] Epoch 63/80 time=00:00.25 avg=00:00.36 ETA=00:06.09 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] epoch=64/80 loss=0.0369 acc=100.00 val_acc=nan data_t=0.0111s batch_t=0.0459s epoch_t=00:00.23 lr=0.000105 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:26 | INFO | [Round 0] Epoch 64/80 time=00:00.23 avg=00:00.36 ETA=00:05.70 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] epoch=65/80 loss=0.0313 acc=100.00 val_acc=nan data_t=0.0137s batch_t=0.0627s epoch_t=00:00.31 lr=0.000093 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] Epoch 65/80 time=00:00.31 avg=00:00.36 ETA=00:05.33 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] epoch=66/80 loss=0.0248 acc=100.00 val_acc=nan data_t=0.0104s batch_t=0.0599s epoch_t=00:00.28 lr=0.000083 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] Epoch 66/80 time=00:00.28 avg=00:00.35 ETA=00:04.96 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] epoch=67/80 loss=0.0257 acc=100.00 val_acc=nan data_t=0.0119s batch_t=0.0483s epoch_t=00:00.24 lr=0.000073 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] Epoch 67/80 time=00:00.24 avg=00:00.35 ETA=00:04.58 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] epoch=68/80 loss=0.0273 acc=99.80 val_acc=nan data_t=0.0128s batch_t=0.0537s epoch_t=00:00.27 lr=0.000064 | GPU MB alloc/reserved=191.9/1028.0
2026-04-11 17:01:27 | INFO | [Round 0] Epoch 68/80 time=00:00.27 avg=00:00.35 ETA=00:04.22 | GPU MB alloc/reserved=191.9/1028.0
